id,Mã xã,Tên xã,Mã huyện
2440,07378,Xã Nghĩa Hòa,217
2441,07381,Xã Nghĩa Hưng,217
2442,07384,Xã Quang Thịnh,217
2443,07390,Xã Đào Mỹ,217
2444,07393,Xã Tiên Lục,217
2445,07396,Xã An Hà,217
2446,07399,Thị trấn Kép,217
2447,07402,Xã Mỹ Hà,217
2448,07405,Xã Hương Lạc,217
2449,07408,Xã Dương Đức,217
2450,07420,Xã Mỹ Thái,217
2451,07426,Xã Xương Lâm,217
2452,07429,Xã Xuân Hương,217
2453,07432,Xã Tân Dĩnh,217
2454,07435,Xã Đại Lâm,217
2455,07438,Xã Thái Đào,217
2456,07444,Thị trấn Đồi Ngô,218
2457,07450,Xã Đông Hưng,218
2458,07453,Xã Đông Phú,218
2459,07456,Xã Tam Dị,218
2460,07459,Xã Bảo Sơn,218
2461,07462,Xã Bảo Đài,218
2462,07468,Xã Tiên Nha,218
2463,07471,Xã Trường Giang,218
2464,07477,Xã Phương Sơn,218
2465,07480,Xã Chu Điện,218
2466,07483,Xã Cương Sơn,218
2467,07486,Xã Nghĩa Phương,218
2468,07495,Xã Lan Mẫu,218
2469,07501,Xã Khám Lạng,218
2470,07504,Xã Huyền Sơn,218
2471,07507,Xã Trường Sơn,218
2472,07510,Xã Lục Sơn,218
2473,07513,Xã Bắc Lũng,218
2474,07516,Xã Vũ Xá,218
2475,07519,Xã Cẩm Lý,218
2476,07522,Xã Đan Hội,218
2477,07525,Thị trấn Chũ,219
2478,07528,Xã Cấm Sơn,219
2479,07534,Xã Phong Minh,219
2480,07540,Xã Xa Lý,219
2481,07543,Xã Hộ Đáp,219
2482,07549,Xã Thanh Hải,219
2483,07552,Xã Kiên Lao,219
2484,07555,Xã Biên Sơn,219
2485,07561,Xã Hồng Giang,219
2486,07567,Xã Tân Hoa,219
2487,07570,Xã Giáp Sơn,219
2488,07573,Xã Biển Động,219
2489,07576,Xã Quý Sơn,219
2490,07579,Xã Trù Hựu,219
2491,07582,Xã Phì Điền,219
2492,07591,Xã Đồng Cốc,219
2493,07600,Xã Mỹ An,219
2494,07603,Xã Nam Dương,219
2495,07606,Xã Tân Mộc,219
2496,07609,Xã Đèo Gia,219
2497,07612,Xã Phượng Sơn,219
2498,07615,Thị trấn An Châu,220
2499,07616,Thị trấn Tây Yên Tử,220
2500,07636,Xã Giáo Liêm,220
2501,07642,Xã Cẩm Đàn,220
2502,07648,Xã Vĩnh An,220
2503,07654,Xã Lệ Viễn,220
2504,07660,Xã An Bá,220
2505,07663,Xã Tuấn Đạo,220
2506,07666,Xã Dương Hưu,220
2507,07672,Xã Long Sơn,220
2508,07678,Xã Thanh Luận,220
2509,07681,Thị trấn Nham Biền,221
2510,07682,Thị trấn Tân An,221
2511,07684,Xã Lão Hộ,221
2512,07690,Xã Hương Gián,221
2513,07702,Xã Quỳnh Sơn,221
2514,07708,Xã Nội Hoàng,221
2515,07717,Xã Tân Liễu,221
2516,07720,Xã Trí Yên,221
2517,07723,Xã Lãng Sơn,221
2518,07726,Xã Yên Lư,221
2519,07729,Xã Tiến Dũng,221
2520,07738,Xã Cảnh Thụy,221
2521,07741,Xã Tư Mại,221
2522,07747,Xã Đồng Việt,221
2523,07759,Xã Thượng Lan,222
2524,07765,Xã Nghĩa Trung,222
2525,07771,Xã Hương Mai,222
2526,07774,Xã Tự Lạn,222
2527,07777,Thị trấn Bích Động,222
2528,07786,Xã Tiên Sơn,222
2529,07789,Xã Tăng Tiến,222
2530,07795,Thị trấn Nếnh,222
2531,07798,Xã Ninh Sơn,222
2532,07801,Xã Vân Trung,222
2533,07807,Xã Quang Châu,222
2534,07819,Xã Hoàng Lương,223
2535,07822,Xã Hoàng Vân,223
2536,07825,Xã Hoàng Thanh,223
2537,07828,Xã Hoàng An,223
2538,07840,Thị trấn Thắng,223
2539,07846,Xã Lương Phong,223
2540,07855,Xã Thường Thắng,223
2541,07858,Xã Hợp Thịnh,223
2542,07861,Xã Danh Thắng,223
2543,07864,Xã Mai Trung,223
2544,07867,Xã Đoan Bái,223
2545,07870,Xã Bắc Lý,223
2546,07873,Xã Xuân Cẩm,223
2547,07876,Xã Hương Lâm,223
2548,07882,Xã Châu Minh,223
2549,07888,Phường Dữu Lâu,227
2550,07891,Phường Vân Cơ,227
2551,07894,Phường Nông Trang,227
2552,07897,Phường Tân Dân,227
2553,07900,Phường Gia Cẩm,227
2554,07903,Phường Tiên Cát,227
2555,07906,Phường Thọ Sơn,227
2556,07909,Phường Thanh Miếu,227
2557,07912,Phường Bạch Hạc,227
2558,07915,Phường Bến Gót,227
2559,07918,Phường Vân Phú,227
2560,07921,Xã Phượng Lâu,227
2561,07924,Xã Thụy Vân,227
2562,07927,Phường Minh Phương,227
2563,07933,Phường Minh Nông,227
2564,07936,Xã Sông Lô,227
2565,08281,Xã Kim Đức,227
2566,08287,Xã Hùng Lô,227
2567,08503,Xã Hy Cương,227
2568,08506,Xã Chu Hóa,227
2569,08515,Xã Thanh Đình,227
2570,07942,Phường Hùng Vương,228
2571,07945,Phường Phong Châu,228
2572,07948,Phường Âu Cơ,228
2573,07951,Xã Hà Lộc,228
2574,07954,Xã Phú Hộ,228
2575,07957,Xã Văn Lung,228
2576,07963,Xã Hà Thạch,228
2577,07966,Phường Thanh Vinh,228
2578,07969,Thị trấn Đoan Hùng,230
2579,07975,Xã Hùng Xuyên,230
2580,07981,Xã Bằng Luân,230
2581,07984,Xã Vân Du,230
2582,07987,Xã Phú Lâm,230
2583,07996,Xã Bằng Doãn,230
2584,07999,Xã Chí Đám,230
2585,08005,Xã Phúc Lai,230
2586,08008,Xã Ngọc Quan,230
2587,08014,Xã Hợp Nhất,230
2588,08017,Xã Sóc Đăng,230
2589,08023,Xã Tây Cốc,230
2590,08026,Xã Yên Kiện,230
2591,08029,Xã Hùng Long,230
2592,08032,Xã Vụ Quang,230
2593,08035,Xã Vân Đồn,230
2594,08038,Xã Tiêu Sơn,230
2595,08047,Xã Chân Mộng,230
2596,08050,Xã Ca Đình,230
2597,08053,Thị trấn Hạ Hòa,231
2598,08056,Xã Đại Phạm,231
2599,08062,Xã Đan Thượng,231
2600,08065,Xã Hà Lương,231
2601,08092,Xã Gia Điền,231
2602,08095,Xã Ấm Hạ,231
2603,08104,Xã Hương Xạ,231
2604,08110,Xã Xuân Áng,231
2605,08113,Xã Yên Kỳ,231
2606,08119,Xã Minh Hạc,231
2607,08122,Xã Lang Sơn,231
2608,08125,Xã Bằng Giã,231
2609,08128,Xã Yên Luật,231
2610,08134,Xã Văn Lang,231
2611,08140,Xã Minh Côi,231
2612,08143,Xã Vĩnh Chân,231
2613,08152,Thị trấn Thanh Ba,232
2614,08156,Xã Vân Lĩnh,232
2615,08158,Xã Đông Lĩnh,232
2616,08161,Xã Đại An,232
2617,08164,Xã Hanh Cù,232
2618,08170,Xã Đồng Xuân,232
2619,08173,Xã Quảng Yên,232
2620,08179,Xã Ninh Dân,232
2621,08197,Xã Khải Xuân,232
2622,08200,Xã Mạn Lạn,232
2623,08203,Xã Hoàng Cương,232
2624,08206,Xã Chí Tiên,232
2625,08215,Xã Sơn Cương,232
2626,08218,Xã Thanh Hà,232
2627,08221,Xã Đỗ Sơn,232
2628,08224,Xã Đỗ Xuyên,232
2629,08227,Xã Lương Lỗ,232
2630,08230,Thị trấn Phong Châu,233
2631,08233,Xã Phú Mỹ,233
2632,08234,Xã Lệ Mỹ,233
2633,08236,Xã Liên Hoa,233
2634,08239,Xã Trạm Thản,233
2635,08242,Xã Trị Quận,233
2636,08245,Xã Trung Giáp,233
2637,08248,Xã Tiên Phú,233
2638,08251,Xã Hạ Giáp,233
2639,08254,Xã Bảo Thanh,233
2640,08257,Xã Phú Lộc,233
2641,08260,Xã Gia Thanh,233
2642,08263,Xã Tiên Du,233
2643,08266,Xã Phú Nham,233
2644,08272,Xã An Đạo,233
2645,08278,Xã Phù Ninh,233
2646,08290,Thị trấn Yên Lập,234
2647,08293,Xã Mỹ Lung,234
2648,08302,Xã Xuân An,234
2649,08305,Xã Xuân Viên,234
2650,08314,Xã Hưng Long,234
2651,08317,Xã Nga Hoàng,234
2652,08323,Xã Thượng Long,234
2653,08335,Xã Ngọc Lập,234
2654,08338,Xã Ngọc Đồng,234
2655,08341,Thị trấn Cẩm Khê,235
2656,08344,Xã Tiên Lương,235
2657,08350,Xã Ngô Xá,235
2658,08356,Xã Phượng Vĩ,235
2659,08362,Xã Thụy Liễu,235
2660,08374,Xã Tùng Khê,235
2661,08377,Xã Tam Sơn,235
2662,08380,Xã Văn Bán,235
2663,08383,Xã Cấp Dẫn,235
2664,08389,Xã Xương Thịnh,235
2665,08392,Xã Phú Khê,235
2666,08395,Xã Sơn Tình,235
2667,08398,Xã Yên Tập,235
2668,08401,Xã Hương Lung,235
2669,08404,Xã Tạ Xá,235
2670,08413,Xã Chương Xá,235
2671,08419,Xã Văn Khúc,235
2672,08422,Xã Yên Dưỡng,235
2673,08428,Xã Điêu Lương,235
2674,08431,Xã Đồng Lương,235
2675,08434,Thị trấn Hưng Hoá,236
2676,08440,Xã Hiền Quan,236
2677,08446,Xã Thanh Uyên,236
2678,08467,Xã Vạn Xuân,236
2679,08470,Xã Quang Húc,236
2680,08473,Xã Hương Nộn,236
2681,08476,Xã Tề Lễ,236
2682,08479,Xã Thọ Văn,236
2683,08491,Xã Dân Quyền,236
2684,08494,Thị trấn Lâm Thao,237
2685,08497,Xã Tiên Kiên,237
2686,08500,Xã Xuân Lũng,237
2687,08509,Xã Xuân Huy,237
2688,08512,Xã Thạch Sơn,237
2689,08518,Xã Sơn Vi,237
2690,08521,Xã Phùng Nguyên,237
2691,08533,Xã Vĩnh Lại,237
2692,08536,Xã Tứ Xã,237
2693,08539,Xã Bản Nguyên,237
2694,08542,Thị trấn Thanh Sơn,238
2695,08563,Xã Sơn Hùng,238
2696,08572,Xã Địch Quả,238
2697,08575,Xã Giáp Lai,238
2698,08581,Xã Thục Luyện,238
2699,08584,Xã Võ Miếu,238
2700,08587,Xã Thạch Khoán,238
2701,08602,Xã Cự Thắng,238
2702,08605,Xã Tất Thắng,238
2703,08611,Xã Văn Miếu,238
2704,08614,Xã Cự Đồng,238
2705,08623,Xã Thắng Sơn,238
2706,08632,Xã Hương Cần,238
2707,08635,Xã Khả Cửu,238
2708,08638,Xã Đông Cửu,238
2709,08647,Xã Yên Lương,238
2710,08650,Xã Thượng Cửu,238
2711,08653,Xã Lương Nha,238
2712,08659,Xã Tinh Nhuệ,238
2713,08665,Xã Thạch Đồng,239
2714,08668,Xã Xuân Lộc,239
2715,08671,Xã Tân Phương,239
2716,08674,Thị trấn Thanh Thủy,239
2717,08680,Xã Bảo Yên,239
2718,08683,Xã Đoan Hạ,239
2719,08686,Xã Đồng Trung,239
2720,08689,Xã Hoàng Xá,239
2721,08701,Xã Tu Vũ,239
2722,08545,Xã Thu Cúc,240
2723,08548,Xã Thạch Kiệt,240
2724,08551,Xã Thu Ngạc,240
2725,08554,Xã Kiệt Sơn,240
2726,08560,Xã Lai Đồng,240
2727,08569,Xã Mỹ Thuận,240
2728,08590,Xã Xuân Đài,240
2729,08593,Xã Minh Đài,240
2730,08596,Xã Văn Luông,240
2731,08608,Xã Long Cốc,240
2732,08617,Xã Kim Thượng,240
2733,08620,Xã Tam Thanh,240
2734,08626,Xã Vinh Tiền,240
2735,08707,Phường Tích Sơn,243
2736,08710,Phường Liên Bảo,243
2737,08713,Phường Hội Hợp,243
2738,08716,Phường Đống Đa,243
2739,08725,Xã Định Trung,243
2740,08728,Phường Khai Quang,243
2741,08731,Xã Thanh Trù,243
2742,08734,Phường Trưng Trắc,244
2743,08740,Phường Trưng Nhị,244
2744,08743,Phường Phúc Thắng,244
2745,08746,Phường Xuân Hòa,244
2746,08749,Xã Ngọc Thanh,244
2747,08755,Phường Nam Viêm,244
2748,08758,Phường Tiền Châu,244
2749,08761,Thị trấn Lập Thạch,246
2750,08770,Xã Hợp Lý,246
2751,08785,Xã Bắc Bình,246
2752,08789,Thị trấn Hoa Sơn,246
2753,08791,Xã Liễn Sơn,246
2754,08797,Xã Vân Trục,246
2755,08815,Xã Tử Du,246
2756,08833,Xã Bàn Giản,246
2757,08836,Xã Xuân Lôi,246
2758,08839,Xã Đồng Ích,246
2759,08842,Xã Tiên Lữ,246
2760,08845,Xã Văn Quán,246
2761,08857,Xã Đình Chu,246
2762,08863,Xã Triệu Đề,246
2763,08869,Thị trấn Hợp Hòa,247
2764,08872,Xã Hoàng Hoa,247
2765,08875,Xã Đồng Tĩnh,247
2766,08878,Xã Kim Long,247
2767,08881,Xã Hướng Đạo,247
2768,08884,Xã Đạo Tú,247
2769,08887,Xã An Hòa,247
2770,08893,Xã Duy Phiên,247
2771,08896,Xã Hoàng Đan,247
2772,08899,Xã Hoàng Lâu,247
2773,08908,Thị trấn Tam Đảo,248
2774,08911,Xã Hợp Châu,248
2775,08914,Xã Đạo Trù,248
2776,08917,Xã Yên Dương,248
2777,08920,Xã Bồ Lý,248
2778,08923,Xã Đại Đình,248
2779,08926,Xã Tam Quan,248
2780,08935,Thị trấn Hương Canh,249
2781,08936,Thị trấn Gia Khánh,249
2782,08938,Xã Trung Mỹ,249
2783,08944,Xã Bá Hiến,249
2784,08953,Xã Tam Hợp,249
2785,08956,Xã Quất Lưu,249
2786,08959,Xã Sơn Lôi,249
2787,08968,Thị trấn Thanh Lãng,249
2788,08971,Xã Phú Xuân,249
2789,09025,Thị trấn Yên Lạc,251
2790,09028,Xã Đồng Cương,251
2791,09034,Xã Bình Định,251
2792,09037,Xã Trung Nguyên,251
2793,09040,Xã Tề Lỗ,251
2794,09043,Xã Tam Hồng,251
2795,09046,Xã Yên Đồng,251
2796,09049,Xã Văn Tiến,251
2797,09052,Xã Nguyệt Đức,251
2798,09055,Xã Yên Phương,251
2799,09058,Xã Hồng Phương,251
2800,09061,Xã Trung Kiên,251
2801,09067,Xã Đại Tự,251
2802,09070,Xã Hồng Châu,251
2803,09076,Thị trấn Vĩnh Tường,252
2804,09079,Xã Kim Xá,252
2805,09085,Xã Chấn Hưng,252
2806,09094,Xã Việt Xuân,252
2807,09097,Xã Bồ Sao,252
2808,09106,Xã Lũng Hòa,252
2809,09109,Xã Cao Đại,252
2810,09112,Thị Trấn Thổ Tang,252
2811,09115,Xã Vĩnh Sơn,252
2812,09127,Xã Thượng Trưng,252
2813,09130,Xã Vũ Di,252
2814,09133,Xã Lý Nhân,252
2815,09136,Xã Tuân Chính,252
2816,09139,Xã Vân Xuân,252
2817,09142,Xã Tam Phúc,252
2818,09145,Thị trấn Tứ Trưng,252
2819,09148,Xã Ngũ Kiên,252
2820,09151,Xã An Tường,252
2821,09154,Xã Vĩnh Thịnh,252
2822,09157,Xã Phú Đa,252
2823,09160,Xã Vĩnh Ninh,252
2824,08773,Xã Lãng Công,253
2825,08776,Xã Quang Yên,253
2826,08779,Xã Bạch Lưu,253
2827,08782,Xã Hải Lựu,253
2828,08800,Xã Đồng Quế,253
2829,08803,Xã Nhân Đạo,253
2830,08806,Xã Đôn Nhân,253
2831,08809,Xã Phương Khoan,253
2832,08821,Xã Nhạo Sơn,253
2833,08827,Xã Như Thụy,253
2834,08830,Xã Yên Thạch,253
2835,08851,Xã Tứ Yên,253
2836,08854,Xã Đức Bác,253
2837,08860,Xã Cao Phong,253
2838,09163,Phường Vũ Ninh,256
2839,09166,Phường Đáp Cầu,256
2840,09169,Phường Thị Cầu,256
2841,09172,Phường Kinh Bắc,256
2842,09175,Phường Vệ An,256
2843,09178,Phường Tiền An,256
2844,09181,Phường Đại Phúc,256
2845,09184,Phường Ninh Xá,256
2846,09187,Phường Suối Hoa,256
2847,09190,Phường Võ Cường,256
2848,09214,Xã Hòa Long,256
2849,09226,Phường Vạn An,256
2850,09235,Phường Khúc Xuyên,256
2851,09244,Phường Phong Khê,256
2852,09256,Xã Kim Chân,256
2853,09271,Phường Vân Dương,256
2854,09325,Phường Khắc Niệm,256
2855,09331,Phường Hạp Lĩnh,256
2856,09193,Thị trấn Chờ,258
2857,09196,Xã Dũng Liệt,258
2858,09202,Xã Tam Giang,258
2859,09208,Xã Thụy Hòa,258
2860,09211,Xã Hòa Tiến,258
2861,09217,Xã Đông Tiến,258
2862,09220,Xã Yên Phụ,258
2863,09223,Xã Trung Nghĩa,258
2864,09229,Xã Đông Phong,258
2865,09232,Xã Long Châu,258
2866,09238,Xã Văn Môn,258
2867,09247,Thị trấn Phố Mới,259
2868,09250,Xã Việt Thống,259
2869,09253,Xã Đại Xuân,259
2870,09259,Xã Nhân Hòa,259
2871,09262,Xã Bằng An,259
2872,09265,Xã Phương Liễu,259
2873,09268,Xã Quế Tân,259
2874,09274,Xã Phù Lương,259
2875,09277,Xã Phù Lãng,259
2876,09280,Xã Phượng Mao,259
2877,09289,Xã Ngọc Xá,259
2878,09292,Xã Châu Phong,259
2879,09295,Xã Bồng Lai,259
2880,09298,Xã Cách Bi,259
2881,09304,Xã Yên Giả,259
2882,09307,Xã Mộ Đạo,259
2883,09316,Xã Hán Quảng,259
2884,09319,Thị trấn Lim,260
2885,09328,Xã Nội Duệ,260
2886,09334,Xã Liên Bão,260
2887,09337,Xã Hiên Vân,260
2888,09340,Xã Hoàn Sơn,260
2889,09343,Xã Lạc Vệ,260
2890,09346,Xã Việt Đoàn,260
2891,09349,Xã Phật Tích,260
2892,09352,Xã Tân Chi,260
2893,09361,Xã Minh Đạo,260
2894,09364,Xã Cảnh Hưng,260
2895,09367,Phường Đông Ngàn,261
2896,09373,Xã Hương Mạc,261
2897,09376,Xã Tương Giang,261
2898,09379,Xã Phù Khê,261
2899,09382,Phường Đồng Kỵ,261
2900,09383,Phường Trang Hạ,261
2901,09385,Phường Đồng Nguyên,261
2902,09388,Phường Châu Khê,261
2903,09391,Phường Tân Hồng,261
2904,09394,Phường Đình Bảng,261
2905,09397,Xã Phù Chẩn,261
2906,09400,Thị trấn Hồ,262
2907,09403,Xã Hoài Thượng,262
2908,09406,Xã Đại Đồng Thành,262
2909,09409,Xã Mão Điền,262
2910,09412,Xã Song Hồ,262
2911,09415,Xã Đình Tổ,262
2912,09421,Xã Trí Quả,262
2913,09424,Xã Gia Đông,262
2914,09427,Xã Thanh Khương,262
2915,09430,Xã Trạm Lộ,262
2916,09433,Xã Xuân Lâm,262
2917,09436,Xã Hà Mãn,262
2918,09439,Xã Ngũ Thái,262
2919,09445,Xã Ninh Xá,262
2920,09448,Xã Nghĩa Đạo,262
2921,09451,Xã Song Liễu,262
2922,09454,Thị trấn Gia Bình,263
2923,09460,Xã Thái Bảo,263
2924,09463,Xã Giang Sơn,263
2925,09466,Xã Cao Đức,263
2926,09469,Xã Đại Lai,263
2927,09472,Xã Song Giang,263
2928,09481,Xã Nhân Thắng,263
2929,09487,Xã Đông Cứu,263
2930,09490,Xã Đại Bái,263
2931,09493,Xã Quỳnh Phú,263
2932,09496,Thị trấn Thứa,264
2933,09502,Xã Trung Kênh,264
2934,09505,Xã Phú Hòa,264
2935,09508,Xã Mỹ Hương,264
2936,09511,Xã Tân Lãng,264
2937,09514,Xã Quảng Phú,264
2938,09517,Xã Trừng Xá,264
2939,09520,Xã Lai Hạ,264
2940,09523,Xã Trung Chính,264
2941,09535,Xã Lâm Thao,264
2942,10507,Phường Cẩm Thượng,288
2943,10510,Phường Bình Hàn,288
2944,10513,Phường Ngọc Châu,288
2945,10514,Phường Nhị Châu,288
2946,10522,Phường Phạm Ngũ Lão,288
2947,10532,Phường Tân Bình,288
2948,10534,Phường Lê Thanh Nghị,288
2949,10537,Phường Hải Tân,288
2950,10540,Phường Tứ Minh,288
2951,10543,Phường Việt Hòa,288
2952,10660,Phường Ái Quốc,288
2953,10837,Xã Tiền Tiến,288
2954,11002,Phường Thạch Khôi,288
2955,11011,Phường Tân Hưng,288
2956,11017,Xã Gia Xuyên,288
2957,10546,Phường Phả Lại,290
2958,10549,Phường Sao Đỏ,290
2959,10552,Phường Bến Tắm,290
2960,10555,Xã Hoàng Hoa Thám,290
2961,10558,Xã Bắc An,290
2962,10567,Phường Hoàng Tiến,290
2963,10573,Phường Hoàng Tân,290
2964,10576,Phường Cổ Thành,290
2965,10579,Phường Văn An,290
2966,10582,Phường Chí Minh,290
2967,10585,Phường Văn Đức,290
2968,10588,Phường Thái Học,290
2969,10591,Xã Nhân Huệ,290
2970,10594,Phường An Lạc,290
2971,10600,Phường Đồng Lạc,290
2972,10606,Thị trấn Nam Sách,291
2973,10609,Xã Nam Hưng,291
2974,10612,Xã Nam Tân,291
2975,10618,Xã Hiệp Cát,291
2976,10621,Xã Thanh Quang,291
2977,10624,Xã Quốc Tuấn,291
2978,10627,Xã Nam Chính,291
2979,10633,Xã Nam Trung,291
2980,10642,Xã Thái Tân,291
2981,10645,Xã An Lâm,291
2982,10648,Xã Phú Điền,291
2983,10675,Phường An Lưu,292
2984,10681,Phường Thất Hùng,292
2985,10684,Xã Lê Ninh,292
2986,10687,Xã Hoành Sơn,292
2987,10693,Phường Phạm Thái,292
2988,10696,Phường Duy Tân,292
2989,10714,Phường Phú Thứ,292
2990,10717,Xã Thăng Long,292
2991,10720,Xã Lạc Long,292
2992,10723,Phường An Sinh,292
2993,10726,Phường Hiệp Sơn,292
2994,10729,Xã Thượng Quận,292
2995,10732,Phường An Phụ,292
2996,10735,Phường Hiệp An,292
2997,10738,Phường Long Xuyên,292
2998,10741,Phường Thái Thịnh,292
2999,10744,Phường Hiến Thành,292
3000,10750,Thị trấn Phú Thái,293
3001,10753,Xã Lai Vu,293
3002,10759,Xã Thượng Vũ,293
3003,10762,Xã Cổ Dũng,293
3004,10768,Xã Tuấn Việt,293
3005,10771,Xã Kim Xuyên,293
3006,10774,Xã Phúc Thành A,293
3007,10777,Xã Ngũ Phúc,293
3008,10780,Xã Kim Anh,293
3009,10783,Xã Kim Liên,293
3010,10786,Xã Kim Tân,293
3011,10792,Xã Kim Đính,293
3012,10801,Xã Tam Kỳ,293
3013,10804,Xã Đồng Cẩm,293
3014,10810,Xã Đại Đức,293
3015,10813,Thị trấn Thanh Hà,294
3016,10828,Xã Cẩm Chế,294
3017,10834,Xã Thanh Lang,294
3018,10849,Xã Thanh Khê,294
3019,10852,Xã Thanh Xá,294
3020,10864,Xã An Phượng,294
3021,10879,Xã Thanh Hồng,294
3022,10882,Xã Thanh Cường,294
3023,10885,Xã Vĩnh Lập,294
3024,10888,Thị trấn Cẩm Giang,295
3025,10891,Thị trấn Lai Cách,295
3026,10894,Xã Cẩm Hưng,295
3027,10897,Xã Cẩm Hoàng,295
3028,10900,Xã Cẩm Văn,295
3029,10903,Xã Ngọc Liên,295
3030,10906,Xã Thạch Lỗi,295
3031,10909,Xã Cẩm Vũ,295
3032,10912,Xã Đức Chính,295
3033,10918,Xã Định Sơn,295
3034,10924,Xã Lương Điền,295
3035,10927,Xã Cao An,295
3036,10930,Xã Tân Trường,295
3037,10933,Xã Cẩm Phúc,295
3038,10936,Xã Cẩm Điền,295
3039,10939,Xã Cẩm Đông,295
3040,10942,Xã Cẩm Đoài,295
3041,10945,Thị trấn Kẻ Sặt,296
3042,10951,Xã Vĩnh Hưng,296
3043,10954,Xã Hùng Thắng,296
3044,10960,Xã Vĩnh Hồng,296
3045,10969,Xã Thúc Kháng,296
3046,10972,Xã Tân Hồng,296
3047,10978,Xã Hồng Khê,296
3048,10984,Xã Cổ Bì,296
3049,10987,Xã Nhân Quyền,296
3050,10990,Xã Thái Dương,296
3051,10996,Xã Bình Xuyên,296
3052,10999,Thị trấn Gia Lộc,297
3053,11020,Xã Yết Kiêu,297
3054,11029,Xã Gia Tân,297
3055,11035,Xã Gia Khánh,297
3056,11038,Xã Gia Lương,297
3057,11044,Xã Toàn Thắng,297
3058,11050,Xã Hồng Hưng,297
3059,11053,Xã Phạm Trấn,297
3060,11056,Xã Đoàn Thượng,297
3061,11059,Xã Thống Kênh,297
3062,11068,Xã Nhật Tân,297
3063,11071,Xã Đức Xương,297
3064,11074,Thị trấn Tứ Kỳ,298
3065,11089,Xã Ngọc Kỳ,298
3066,11098,Xã Tái Sơn,298
3067,11101,Xã Quang Phục,298
3068,11113,Xã Tân Kỳ,298
3069,11116,Xã Quang Khải,298
3070,11119,Xã Đại Hợp,298
3071,11122,Xã Quảng Nghiệp,298
3072,11125,Xã An Thanh,298
3073,11131,Xã Văn Tố,298
3074,11137,Xã Phượng Kỳ,298
3075,11140,Xã Cộng Lạc,298
3076,11143,Xã Tiên Động,298
3077,11146,Xã Nguyên Giáp,298
3078,11149,Xã Hà Kỳ,298
3079,11152,Xã Hà Thanh,298
3080,11155,Thị trấn Ninh Giang,299
3081,11161,Xã Ứng Hoè,299
3082,11167,Xã Hồng Đức,299
3083,11173,Xã An Đức,299
3084,11185,Xã Vĩnh Hòa,299
3085,11188,Xã Đông Xuyên,299
3086,11200,Xã Ninh Hải,299
3087,11209,Xã Kiến Quốc,299
3088,11215,Xã Hồng Dụ,299
3089,11218,Xã Văn Hội,299
3090,11227,Xã Hiệp Lực,299
3091,11230,Xã Hồng Phúc,299
3092,11239,Thị trấn Thanh Miện,300
3093,11242,Xã Thanh Tùng,300
3094,11245,Xã Phạm Kha,300
3095,11248,Xã Ngô Quyền,300
3096,11251,Xã Đoàn Tùng,300
3097,11266,Xã Lê Hồng,300
3098,11269,Xã Tứ Cường,300
3099,11275,Xã Ngũ Hùng,300
3100,11278,Xã Cao Thắng,300
3101,11281,Xã Chi Lăng Bắc,300
3102,11284,Xã Chi Lăng Nam,300
3103,11287,Xã Thanh Giang,300
3104,11296,Phường Quán Toan,303
3105,11302,Phường Sở Dầu,303
3106,11305,Phường Thượng Lý,303
3107,11308,Phường Hạ Lý,303
3108,11314,Phường Trại Chuối,303
3109,11323,Phường Phan Bội Châu,303
